"fold_id","district","district_old","pca","orig_area","district_perim","parts","circle_perim","circle_area","hull_perim","hull_area","reock","hull","grofman","polsby","corners","xvar","yvar","sym_x","sym_y","points","var_xcoord","var_ycoord","avgline","varline","boyce","lenwid"
"set1.68","44_L_005_2010","44_0_005",90.1960784313725,3814916.01495,14530.6768279,1,12727.6096071,12491080.0323,9636.37803583,6412212.25125,0.305411221854733,0.594945373838229,7.43949323445082,0.227050863394531,18,117.72,105.058,0.245905226107,0.34702522633,56,0.000142481161085801,4.2226007167474e-05,0.00283103903212924,3.33370307501333e-06,0.362637674908708,1.61568224077381
"set1.69","44_L_044_2010","44_0_044",73.5294117647059,40113560.107,40387.5096581,1,43908.6465112,148662127.337,32271.5179359,61256879.6512,0.269830392081415,0.654841714684274,6.37678054402305,0.309034468682387,28,88.669,122.177,0.813482217481,0.6090955023,93,0.00170600922407187,0.000513020879058594,0.00468730386768546,1.34445671030444e-05,0.380113176924652,1.67796006978251
"set1.70","45_U_002_2010","45_1_002",8.8235294117647,1221833994.71,199413.892004,1,157318.056255,1941999140,139719.674974,1371827334.89,0.629162994742624,0.890661647887322,5.70491670285593,0.386110176849474,68,119.37,120.301,0.100525638685,0.203331995768,570,0.0254314434857195,0.0134253210901657,0.00352726620234188,3.53727806536482e-05,0.137089663818752,1.1314760710068
"set1.71","46_U_022_2010","46_1_022",4.90196078431372,5512995096.76,348049.590099,1,493527.491189,18600855072.1,338824.553329,5805403457.33,0.296383960597011,0.949631690076458,4.68756522239236,0.571893574402154,5,239.625,114.899,0.119404092301,0.112644764066,144,0.280785618957293,0.0330142568458544,0.0281432112993579,0.000765534007111176,0.376173468423418,3.58911258785754
"set1.72","47_L_011_2010","47_0_011",63.7254901960784,1796663389.24,390377.5416,1,237727.134824,4424970822.7,195622.944053,2629025480.03,0.406028301932107,0.683395198292068,9.20982685773853,0.148151800108206,98,114.575,113.386,0.353729587084,0.305967195914,1089,0.0417342716516546,0.0202432912006553,0.00363132343358483,9.47227806942096e-06,0.20084663172863,1.29762432743531
"set1.73","48_L_006_2010","48_0_006",14.7058823529412,814259321.488,152440.669185,1,136673.419986,1471808732.21,114923.192585,933322756.733,0.553237186101856,0.872430588040337,5.34219180857631,0.440322532304231,67,163.785,138.74,0.197724823736,0.119846129591,393,0.0175290450436557,0.00845935207205708,0.00385908737708315,3.91389366432241e-05,0.133782844516848,1.3265684738956
"set1.74","48_L_026_2010","48_0_026",99.0196078431373,185349369.757,148262.673734,2,81615.0269019,526480839.223,67770.1815422,315522497.359,0.352053400519847,0.587436304252214,10.8902104137923,0.105958870953805,91,148.9,127.571,0.396942556333502,0.399091747733835,5,3.16505039905784e-08,9.99942326966749e-08,0.000394860825150565,7.1505224437254e-08,0.179203235609888,0.695578028444763
"set1.75","48_L_036_2010","48_0_036",91.1764705882353,279918941.259,148550.353299,1,107440.493838,914982640.582,81778.3522223,406955456.452,0.305928144255229,0.687836805775858,8.87886689853488,0.159402369483209,77,154.74,130.793,0.543114503953,0.498133399837,314,0.0061546127429564,0.00321517502430391,0.00450105639583632,1.41538873972981e-05,0.371218614624937,1.3433674082174
"set1.76","48_L_050_2010","48_0_050",97.0588235294118,456025560.419,214314.564821,1,140777.495771,1565058947.37,110077.09045,750036744.918,0.291379159350724,0.608004292468173,10.035917760863,0.124765834674849,98,145.813,108.538,0.608255412438,0.561130619639,576,0.0118034157386038,0.00464697914140526,0.00362905914988291,1.67579341417473e-05,0.37636282758577,1.50756435260078
"set1.77","48_L_070_2010","48_0_070",53.921568627451,798177924.714,213894.033684,1,150899.186836,1791647777.87,121697.42166,1059984910.09,0.445499352368753,0.753008761838156,7.57092274298608,0.219236184446808,96,174.811,136.224,0.35563794915,0.396364880935,504,0.0176242855646658,0.00730157073665708,0.0042140692830793,2.72908323892516e-05,0.318667175466341,1.54348049084448
"set1.78","48_U_015_2010","48_1_015",98.0392156862745,865038870.882,363136.604861,1,222527.956512,3912873525.16,164309.677678,1695377225.97,0.221075091060253,0.51023386278359,12.3467375690326,0.082433820733476,100,187.856,100.321,0.476189935125,0.515843219122,936,0.034229791289821,0.00858989040909367,0.00379567624608768,1.6719621870518e-05,0.349365888399436,2.06340726382175
"set1.79","48_U_031_2010","48_1_031",89.2156862745098,94849515988.3,2086403.44505,1,1938799.95721,295487172572,1612461.27445,155294700491,0.320993683626617,0.610771106086759,6.77455435476584,0.273809429747078,16,102.621,138.947,0.676765913682,0.635537982428,765,1.47280934931395,3.11886877659276,0.0269752882462195,0.00272412041996662,0.347366242962475,0.821362549129531
"set1.80","49_L_014_2010","49_0_014",41.1764705882353,29293576.7288,34211.2537302,1,42507.3362397,139679409.742,28013.5201247,41248872.8443,0.209720078162614,0.710166719933729,6.32095631591832,0.314517117055279,23,172.093,104.505,0.368654669571,0.0780854095311,67,0.00167916251046387,0.000258747977134492,0.00574846903889061,2.64334353707213e-05,0.411470398924389,2.68890288796164
"set1.81","49_L_064_2010","49_0_064",54.9019607843137,79701903.1841,60344.5287869,1,46827.678751,169977529.248,40018.4321834,108884212.681,0.46889670379791,0.731987688771779,6.75932851457416,0.275044367230316,54,120.308,112.881,0.0243939365656,0.0624451258085,176,0.00202502384419024,0.00121047779151848,0.00355498403534549,8.26766343888919e-06,0.17608237625817,1.19208650869962
"set1.82","49_L_074_2010","49_0_074",36.2745098039216,1365709039.33,215388.122116,1,215174.341221,3616248279.31,169518.084801,1615230196.61,0.377659091369297,0.845519754519394,5.82831019624143,0.369934255419791,40,84.5574,131.628,0.449137509715,0.492802469545,338,0.0251952110173479,0.0200492366303984,0.00645465838736391,0.000447561798466971,0.35152272002392,1.07646987501759
"set1.83","5_L_046_2010","05_0_046",44.1176470588235,124021136.68,66798.1632136,1,64900.4505479,330311191.73,48539.8353596,156929001.208,0.375467558427073,0.790300936890673,5.99814094834328,0.349282261456001,42,191.201,131.302,0.12975114109,0.207055148071,154,0.00381028617964797,0.00111485778535394,0.00440453395285816,2.91192509998617e-05,0.212690127464,1.81304595699227
"set1.84","5_U_017_2010","05_1_017",33.3333333333333,3503177686.09,383478.660287,1,377232.192519,11136054542.8,271513.330957,4109327675.65,0.314579788795573,0.852494121325061,6.47903190412736,0.299357144131658,69,191.903,85.2372,0.242934625727,0.509777649056,668,0.12992057125889,0.0179503413483215,0.00592888820926313,0.00011347952920967,0.399605059343511,2.64873189596228
"set1.85","53_U_012_2010","53_1_012",27.4509803921569,22523527054.4,904180.117569,1,719328.0864,38798391777.8,608859.477654,27275925740.1,0.580527336890487,0.825765815210693,6.02471840949079,0.346207408990627,58,99.8674,119.861,0.473352603864,0.185023012599,1571,0.417204983102838,0.279920696188882,0.00651052103659654,0.000424244844387976,0.259173446535134,1.31259448754736
"set1.86","53_U_035_2010","53_1_035",40.1960784313725,3608018694.54,534885.327196,1,306332.817073,7067754634.39,273360.874484,4959989552.54,0.510490089311285,0.727424656104838,8.90484357791497,0.158473727751986,72,71.5214,114.143,0.680228839084,0.348341473979,914,0.0299891884883184,0.0692776607015374,0.00640869238427023,0.000232161370627396,0.359397587543432,1.00490222380893
"set1.87","53_U_049_2010","53_1_049",28.4313725490196,147387935.749,64196.4375343,1,77978.5268043,461761666.587,54510.5718375,175631230.664,0.319186165535096,0.83918979097156,5.28786014374155,0.449417462904898,16,73.1522,99.3645,0.37204693474,0.425300531188,106,0.0047485623472745,0.00194293229549053,0.00658848760989997,5.51753262061284e-05,0.374354841242139,1.46455779828441
"set1.88","54_L_020_2010","54_0_020",16.6666666666667,694654564.262,166416.401772,1,133990.824,1400403328.93,110614.168277,857566862.41,0.496038926723176,0.810029625340033,6.31410327043302,0.315200213198687,70,101.048,110.911,0.256344071225,0.278016694322,459,0.0148925733428527,0.00802648410435564,0.00370478268360647,6.08009030024889e-05,0.195601309232691,1.20526488728072
"set1.89","54_L_037_2010","54_0_037",72.5490196078431,20551808.9979,45167.7449893,1,43220.0733001,145512796.11,28268.8269285,36209953.812,0.141237125169143,0.567573466251954,9.96330399095504,0.126591078947433,48,176.649,76.2121,0.880642351447,0.715537177637,159,0.00150097385210363,0.000303671885611326,0.0030121363875112,7.68894530994375e-06,0.478954057112109,2.11767683247981
"set1.90","54_L_049_2010","54_0_049",42.156862745098,544973947.754,138505.551816,1,122740.91585,1170445196.88,99424.8272688,672608294.491,0.465612528640137,0.81023970744579,5.93306779822811,0.356986046974114,47,94.8228,116.127,0.34486772044,0.48178404677,283,0.00986463207716201,0.00841288766515977,0.00505138015976106,6.27358296451142e-05,0.337651296077178,1.07538042226803
"set1.91","54_L_057_2010","54_0_057",23.5294117647059,1075100243.34,176212.935265,1,163596.39336,2079590149.45,137413.204103,1320024269.16,0.516976983962122,0.814454906972386,5.37419357549539,0.435094159100727,52,99.0183,112.097,0.3013406697,0.239820623294,413,0.0183551819691236,0.0154134370720046,0.00442518608677891,4.47722281769529e-05,0.171332764262587,1.200879262673
"set1.92","55_L_068_2010","55_0_068",19.6078431372549,3048144674.06,371869.51152,5,297546.85325,6748207829.19,229599.426464,3633269315.09,0.451696917346702,0.838953683229644,6.73554567112349,0.276990129607898,60,169.566,106.886,0.307985319586418,0.336064816546699,6,1.04954733641368e-06,2.10461991065721e-06,0.00189228454514716,7.13540994556771e-07,0.226505607481633,0.77294348852157
"set1.93","56_L_001_2010","56_0_001",0.980392156862745,10820720896.9,486998.724764,1,489194.631452,18279242827.6,440362.064642,11375821923.8,0.591967676065974,0.951203435618253,4.68165844744951,0.573337583053102,16,89.8777,150.948,0.205800866364,0.61766077118,221,0.10708293518423,0.141916027429108,0.0225939285978653,0.00209556339368612,0.499203323332143,0.818461363468483
"set1.94","56_L_047_2010","56_0_047",59.8039215686275,31613425821.7,1103662.12035,1,1226831.35122,116068469372,824403.915783,40880061253.6,0.272368766407859,0.773321390728495,6.20726599796454,0.326143818099288,41,217.351,72.8665,0.578248639597,0.288804064291,757,2.37725654180906,0.0502561828752126,0.0152063103066383,0.00252968641261388,0.36280099946545,2.78762054708125
"set1.95","6_L_060_2010","06_0_060",38.2352941176471,454779437.25,128568.997428,1,111687.446462,980430952.594,91770.6173401,559677585.765,0.463856670423099,0.812573969043947,6.02886900106798,0.345730878180618,45,107.268,97.2712,0.489129478002,0.366563937917,252,0.00586193703391118,0.00620127430081159,0.00513384964612177,4.65838204935013e-05,0.43602719366998,1.13058296769122
"set1.96","8_L_020_2010","08_0_020",82.3529411764706,653993523.533,180190.383798,1,145319.049671,1642687347.32,121564.03954,898071345.344,0.398124161971524,0.728220009382988,7.04603646669212,0.253116286890234,41,56.5215,140.47,0.515833237382,0.387050852875,328,0.00553751786808839,0.0161382597592917,0.00557673063203314,8.14391085952545e-05,0.366381257988158,0.690612018996111
"set1.97","9_L_003_2010","09_0_003",29.4117647058824,5981843.54073,12187.813098,1,13969.811466,15053655.5088,10818.6963474,6795015.99363,0.397368169959327,0.880328103177048,4.98319934570913,0.506049898789817,18,77.6381,144.905,0.479568413981,0.142824587644,51,0.000113541490816791,0.000104961566627106,0.00252730600663602,4.15677842828892e-06,0.23463314359212,1.02445159910574
"set1.98","9_L_012_2010","09_0_012",64.7058823529412,20629624.4258,27405.9061468,1,25191.9953327,48946585.9406,19858.8210121,27962865.2113,0.421472182979942,0.737750737269349,6.03390551672067,0.345153954246412,27,101.564,104.866,0.319468297989,0.598504611614,76,0.000455638544703985,0.00019087182997714,0.00387195601292593,1.35697039773157e-05,0.385230950029783,1.39536377435297
"set1.99","9_L_048_2010","09_0_048",85.2941176470588,233369583.441,116321.146736,1,102849.559209,816248614.309,82301.5020842,408323347.193,0.285905028627289,0.571531324489007,7.61441511349422,0.216738850192439,52,68.6729,136.986,0.522028183111,0.69331515561,254,0.00557485402395367,0.0063154271349817,0.00491023980466125,4.69413753093179e-05,0.346910621557151,0.966543308247471
"set1.100","9_L_063_2010","09_0_063",67.6470588235294,288448390.155,114994.928958,1,114791.711241,1015876609.33,86661.3306916,433581508.458,0.283940379673906,0.665269123632244,6.77087240195139,0.274107302001635,24,76.6624,110.327,0.57445791237,0.674701576079,105,0.00632201982805402,0.00303018523140334,0.0110761684726461,0.000274500291255185,0.446564956887655,1.17710221432246
"set1.101","9_L_115_2010","09_0_115",32.3529411764706,10431745.6601,17009.681317,1,19674.2330105,29905322.6263,13450.9016021,12174468.5647,0.348825718767731,0.856854293447104,5.26644656545112,0.453079591039275,30,143.538,124.359,0.201234273217,0.458152539018,60,0.000377207268127591,9.1841309588423e-05,0.00310004888307019,9.12991778354948e-06,0.248352125633756,2.09892031766735
"set1.102","9_L_151_2010","09_0_151",20.5882352941176,34189285.4879,28507.3599412,1,27216.3670134,57266544.4086,23454.2458476,38375493.5994,0.597020229542009,0.890914546788645,4.87541946528171,0.528671489507214,28,110.709,138.624,0.0769031288244,0.271841234974,91,0.000674830970799768,0.000492151871219743,0.00324294658460425,1.33743152605436e-05,0.235179936751987,1.18924299932785
"set2.1","1_L_017_2010","01_0_017",72.5490196078431,3212282010.46,447071.410287,1,345802.189666,9398621333.4,274403.108806,4604903179.37,0.341782256834252,0.697578621164294,7.88805745634921,0.20196203281301,65,155,136.144,0.465010104666,0.419246061898,947,0.116849241090483,0.0397636015755781,0.0046730400643743,8.44819299674653e-05,0.213463299718295,1.34433636945571
"set2.2","1_L_097_2010","01_0_097",88.2352941176471,83331789.2352,84656.1475421,1,78438.2555605,485719001.337,59641.7839229,149068598.068,0.171563782775266,0.559016387859145,9.27370224549469,0.146117949346306,39,35.3658,118.45,0.664152370905,0.157503299024,225,0.000440864635702366,0.00490322404325197,0.00360476975588539,8.83848085936785e-06,0.385631349590258,0.397309383328347
"set2.3","10_U_010_2010","10_1_010",66.6666666666667,126616852.992,77294.0304433,1,74016.0037614,425430835.544,61042.777684,184976280.598,0.297620300207188,0.68450318377398,6.86910565375216,0.266323488807793,29,70.5209,117.209,0.683975688261,0.591546680516,168,0.00154325464650783,0.00580848878251182,0.00461383592654755,2.64540655309304e-05,0.332261470948022,0.599940798405784
"set2.4","12_L_008_2010","12_0_008",50.9803921568627,1577887667.52,290631.312961,1,240980.232618,4585642713.66,187144.645055,2157048333.4,0.344093023824052,0.731503157851307,7.31651661172033,0.234747587692034,71,160.329,86.9635,0.71356296086,0.550560133858,598,0.0296909390519904,0.0110084090068539,0.00480084891659217,9.0179119752656e-05,0.437250583536734,1.80880434418202
"set2.5","12_U_019_2010","12_1_019",97.0588235294118,520835835.61,271030.46526,7,211893.621698,3554651213.32,176927.885818,1940501907.55,0.146522346175153,0.268402640359981,11.8759314393646,0.0890993427818504,63,62.5212,129.76,0.229983514483071,0.341720301546953,7,3.50737214087305e-05,0.000101288563413807,0.0102720135142402,4.48298104943524e-05,0.129869582828486,0.639399013514229
"set2.6","12_U_022_2010","12_1_022",93.1372549019608,420926549.973,208380.298216,2,153165.077374,1857205189.59,127589.153637,961274436.848,0.226645150644838,0.43788384860541,10.156720358505,0.121815590096387,56,125.099,99.093,0.0836318978312,0.0801090434402,111,0.00133159403493351,0.0013576771098629,0.00523485129434156,2.67132432634027e-05,0.269341370630142,0.869988679990323
"set2.7","13_L_089_2010","13_0_089",62.7450980392157,64376701.5073,53400.8944426,1,50776.9084107,202715543.205,40710.3178174,84078501.9338,0.317571610392982,0.765673745685759,6.65555337915018,0.283688363596026,29,72.6232,137.634,0.345131296197,0.342511721049,158,0.000563975672956407,0.00193312931048622,0.00332518909614743,2.46700758745216e-05,0.353400076251345,0.620552986707255
"set2.8","15_L_036_2010","15_0_036",36.2745098039216,32410638.6705,40709.1904017,1,44145.5950782,154828040.298,31954.4765875,44329388.3246,0.209333132474704,0.731132097586696,7.15070185830049,0.245760749130534,40,141.221,77.3391,0.418256173296,0.494989118079,158,0.00168600243976916,0.000190310068943709,0.00244377892765611,2.37176735676475e-06,0.370224571486514,2.21944624741985
"set2.9","17_L_018_2010","17_0_018",89.2156862745098,68400399.8073,61451.1128459,1,68464.4076619,361156966.735,46386.4553011,112378080.152,0.189392441811842,0.608663181598967,7.43019877019249,0.22761925627371,46,130.161,116.206,0.560039627625,0.635898434888,177,0.00297345201241823,0.00173010270389781,0.00369944914098544,9.37215855015264e-06,0.367158124088354,1.36431119356605
"set2.10","17_L_032_2010","17_0_032",91.1764705882353,30098183.7528,56650.7512394,1,73124.3490069,412482276.702,43642.4628085,59620185.7639,0.0729684290763954,0.50483210287185,10.32608103099,0.117852501883116,64,169.379,72.6209,0.497396047215,0.598520387169,216,0.00512036542896291,0.000294956516253421,0.00291379797813202,4.99095330630394e-06,0.489118739884742,3.82064649392207
"set2.11","17_L_039_2010","17_0_039",83.3333333333333,13443193.5876,28395.7049488,1,30050.2918496,69613486.6679,19490.8984766,20762794.134,0.193111913094261,0.647465533821682,7.74464345293917,0.209511085465517,52,177.534,84.6768,0.7782874474,0.692992341211,123,0.000683551508027669,0.000107444925533573,0.00253648270880111,2.97755289458444e-06,0.409762490798003,2.36462239450107
"set2.12","17_L_059_2010","17_0_059",90.1960784313725,124182362.316,101902.773646,1,74061.2379633,422393010.917,65053.8459164,223567403.433,0.293997199542683,0.555458266317503,9.14441750738746,0.1502788182056,55,56.3402,111.6,0.409507619741,0.536292733211,311,0.00207351859769881,0.00433357576299343,0.00333887164205291,1.1023285833475e-05,0.314290419502842,0.599434788991464
"set2.13","17_L_059_2010","17_0_059",54.9019607843137,124182362.316,101902.773646,1,74061.2379633,422393010.917,65053.8459164,223567403.433,0.293997199542683,0.555458266317503,9.14441750738746,0.1502788182056,55,56.3402,111.6,0.409507619741,0.536292733211,311,0.00207351859769881,0.00433357576299343,0.00333887164205291,1.1023285833475e-05,0.314290419502842,0.599434788991464
"set2.14","17_U_033_2010","17_1_033",69.6078431372549,496614477.935,157863.514889,1,129885.750835,1300065127.72,111417.842148,724256856.635,0.381991999743845,0.685688334719179,7.08389442503309,0.250418092980995,47,80.4994,113.95,0.604369761941,0.523766706687,382,0.00503369580800545,0.0124914753508005,0.00427840443629373,3.68048642853585e-05,0.411629916942413,0.841097503740916
"set2.15","18_L_023_2010","18_0_023",16.6666666666667,1420808670.26,201947.441087,1,180741.203187,2527780624.48,161192.307984,1715097440.65,0.562077522274023,0.828412798354787,5.35760332167979,0.437792939939875,18,102.581,114.505,0.652763532127,0.186324127666,154,0.020601029630194,0.0113659275032863,0.0137303099221482,0.000372869712915027,0.484368723541144,1.12590753174144
"set2.16","18_L_059_2010","18_0_059",10.7843137254902,662573328.207,127383.362455,1,119610.074836,1112079847.13,108452.356978,739070167.442,0.595796542772478,0.896495836789403,4.94875249558736,0.513119354781569,22,81.9556,152.64,0.509081068797,0.366738160022,175,0.00596035311801808,0.0115396188862858,0.00747374403896581,0.000142219864060639,0.419529973725032,0.852715506122014
"set2.17","18_U_013_2010","18_1_013",5.88235294117647,3196071771.36,251752.001218,1,296563.205652,6789181534.64,233971.31378,3551468371.7,0.47075950982499,0.899929673266418,4.45312278349369,0.633695355812085,10,193.472,165.528,0.300125882839,0.328725133676,164,0.0878054586547784,0.0338064336554437,0.0165124274525748,0.000305549644985522,0.285543387256262,1.72256506189554
